HHID	CHOSEN	INCOME	HHSIZE	NUMVEH	WOMEN	MEN	NWORK	NCHILD	NYCHILD	ETHN	DIST	NBIKES	PTRANSP	SOLARPAN	WALKBIKE	TELECO	PSENIORS	GRAD	POPDENSE	NEIGHB	SMARTPH	SPOOL	CABLE	COST
914	2	1	2	0	1	1	1	1	0	1	2.592824002	0	1	0	1	1	0	0	17350.4371	1	1	0	0	0.837703224
915	2	1	1	1	0	1	1	0	0	1	2.695418595	0	0	0	0	1	0	0	154.1309694	1	0	0	0	0.62482685
916	2	1	2	2	1	1	2	0	0	2	1.212269027	0	0	0	0	0	0	0	1151.563812	0	0	0	0	0.550576064
917	1	1	1	0	0	1	1	0	0	1	1.149119379	0	0	0	1	0	0	0	15232.87482	0	0	0	0	0.84735246
918	2	1	2	1	2	0	1	1	0	4	1.499967105	0	0	0	0	0	0	0	808.7505098	0	0	0	0	0.421400874
919	2	2	4	1	3	1	1	1	0	3	1.802722202	2	1	0	0	0	0	0	17259.9298	0	1	0	0	0.700481462
920	2	3	2	2	0	2	1	1	0	1	1.737646281	0	1	1	0	0	0	0	229.8285873	0	0	1	1	0.678842608
921	2	2	1	1	1	0	1	0	0	4	2.148106502	0	0	0	0	0	0	0	693.1267057	1	0	1	0	0.900609685
922	2	2	1	0	1	0	1	0	0	3	2.875209342	0	1	0	0	0	0	0	1060.379887	0	0	0	1	1.28742063
923	1	2	1	2	0	1	1	0	0	4	3.049118648	0	0	0	1	0	0	0	24162.79472	0	0	1	1	1.17294448
924	2	1	1	1	1	0	1	0	0	3	0.903515269	0	0	0	0	1	0	0	19936.90942	0	0	0	0	0.417804929
925	2	2	1	1	0	1	1	0	0	1	2.793692323	0	1	0	0	0	0	0	12358.35487	0	0	0	0	1.270133089
926	2	1	2	0	0	2	1	1	0	4	1.336759292	0	0	0	1	0	0	0	28913.40647	0	0	0	0	1.180966931
927	2	3	1	4	1	0	1	0	0	1	1.390478704	0	0	0	1	0	0	0	25665.88011	0	0	1	1	1.13106779
928	1	3	2	1	2	0	1	1	0	4	2.687578882	0	0	0	0	0	0	0	777.7336785	0	1	1	1	0.478325944
929	2	2	1	1	1	0	1	0	0	4	2.471905029	0	0	0	0	0	0	0	502.28969	0	0	0	0	1.306416885
930	2	1	7	0	1	6	1	0	0	4	2.526564904	4	0	0	0	0	0	0	31672.84147	0	0	0	0	1.247630509
931	2	2	4	2	2	2	1	3	0	1	1.665502333	1	1	0	1	1	0	0	282.3435145	0	1	0	0	0.968921944
932	1	3	1	4	0	1	1	0	0	1	2.091445757	0	0	0	0	0	0	0	15258.89503	1	0	1	1	0.839064028
933	2	1	2	0	1	1	1	0	0	4	2.686054091	0	0	0	0	0	0	0	820.5388972	0	1	0	0	0.866423876
934	2	2	1	1	0	1	1	0	0	1	2.752843917	0	0	0	1	1	0	0	18750.65896	1	0	0	0	0.94696417
935	2	1	4	0	0	4	1	3	2	4	2.720071672	2	0	0	1	0	0	0	14969.97755	1	1	0	0	0.643432509
936	1	3	1	3	0	1	1	0	0	4	2.835373637	0	0	0	1	0	0	0	404.7951057	0	0	0	1	1.002200312
937	2	2	4	1	2	2	1	2	0	4	1.468210298	2	1	0	0	0	1	0	16404.95978	0	0	1	1	1.146101271
938	1	1	3	2	2	1	1	0	0	4	2.447904085	0	0	1	0	0	0	0	931.979705	0	1	0	0	1.252780201
939	2	2	1	2	1	0	1	0	0	1	5.831742716	0	0	0	0	0	0	0	29483.38545	0	0	1	1	0.978438944
940	2	1	3	2	2	1	1	2	0	4	2.885503803	1	0	1	0	0	0	0	382.5696112	0	1	0	0	0.700323114
941	2	1	3	1	2	1	3	0	0	1	2.562326588	0	0	0	1	0	0	0	856.9314276	0	0	0	0	1.273521747
942	1	2	1	2	0	1	1	0	0	1	5.603943636	0	0	0	0	0	0	0	1134.929776	0	0	0	1	0.420061313
943	2	3	5	3	4	1	1	0	0	4	0.989619966	1	0	0	0	0	1	0	863.7610626	0	4	1	1	1.14714865
944	2	1	2	2	1	1	2	0	0	4	1.941611854	0	0	0	0	1	0	0	1217.50802	0	1	0	0	1.35742464
945	2	1	5	0	2	3	3	1	0	3	2.308454037	0	0	1	0	0	1	0	187.3835096	0	1	0	0	1.337826054
946	2	2	2	0	0	2	2	0	0	1	1.813093997	0	0	0	1	0	0	0	838.2552392	0	1	0	1	0.603957853
947	2	2	1	1	1	0	1	0	0	4	2.548019946	0	0	0	0	0	0	0	991.2635573	0	0	0	1	0.594018536
948	2	2	3	1	3	0	3	0	0	2	1.539904893	1	0	0	0	0	0	0	427.8928841	0	0	1	0	0.889243034
949	1	1	2	2	0	2	1	1	0	1	2.091187274	0	0	0	1	0	0	0	781.8619175	0	0	0	0	0.712911184
950	1	1	7	0	3	4	1	2	0	2	1.632084674	4	0	0	0	0	0	3	971.5110517	0	4	0	0	0.637293007
951	2	2	2	2	2	0	1	1	0	1	2.950580468	0	0	0	0	1	0	0	424.8565016	1	1	0	0	1.283368334
952	2	1	3	0	3	0	1	2	0	1	3.022014835	0	1	0	0	0	0	0	25901.57967	0	1	0	0	0.882764515
953	2	2	2	2	2	0	2	0	0	1	2.840378505	0	0	0	0	0	0	1	1160.303197	0	1	0	1	0.951236266
954	1	1	2	0	2	0	1	1	0	4	1.945694423	0	1	0	0	0	0	0	18515.17679	1	1	0	0	0.520810599
955	2	2	2	2	2	0	1	1	0	4	2.511274396	0	0	0	0	1	0	0	1033.891265	1	0	0	1	1.258443419
956	1	1	2	0	1	1	2	0	0	2	1.421815408	0	0	0	1	1	0	0	597.056921	0	0	1	0	0.767630937
957	2	1	4	0	4	0	1	2	1	1	1.265192118	1	1	0	0	0	1	0	353.4042849	0	2	1	1	0.920953177
958	1	2	6	2	4	2	1	5	1	2	5.713459077	1	0	0	0	0	0	0	12914.06561	0	3	0	1	0.853466419
959	2	3	3	2	2	1	1	2	0	1	2.321709379	1	1	0	0	1	0	0	32047.80479	0	0	0	1	0.770606059
960	2	3	4	3	2	2	2	1	0	1	2.123450364	0	0	0	0	0	1	2	585.5910757	1	2	0	1	1.121525713
961	1	2	2	2	1	1	1	0	0	1	5.94636935	0	0	1	0	0	1	0	1107.811613	1	1	0	0	0.942746969
962	2	1	3	0	3	0	2	1	0	4	3.25954797	1	0	0	1	1	0	0	10696.57608	1	0	0	0	0.439681151
963	2	2	2	2	0	2	1	0	0	1	3.064162833	0	1	0	0	0	0	0	347.8746259	0	1	0	1	1.288464918
964	2	2	1	1	1	0	1	0	0	3	2.206187471	0	0	0	1	1	0	0	777.5344231	1	0	0	1	0.410285883
965	1	1	1	2	1	0	1	0	0	3	2.542097084	0	1	0	0	1	0	0	169.7331241	0	0	0	1	0.866706125
966	1	2	2	2	1	1	1	1	0	4	2.676736552	0	0	0	0	0	0	0	208.7505045	0	1	0	1	0.485148865
967	2	1	7	2	5	2	5	2	0	4	7.091751122	3	0	0	1	0	0	0	1172.75912	0	5	1	0	0.90782966
968	1	1	3	1	0	3	1	2	0	1	2.66038926	1	0	0	1	0	0	0	28506.09948	0	1	0	0	1.276232083
969	2	2	1	1	1	0	1	0	0	4	2.234151896	0	1	0	0	0	0	0	1348.44072	0	0	0	1	0.648856875
970	2	2	5	2	1	4	2	3	2	1	2.783631857	1	0	0	1	0	0	0	816.5193449	0	1	0	0	0.590039611
971	2	1	2	1	0	2	1	0	0	3	1.397463824	0	1	0	0	0	0	0	1026.907132	1	0	0	0	0.426528966
972	2	2	3	2	1	2	1	1	0	1	1.613104548	0	0	0	0	0	0	0	461.2472186	0	0	0	0	0.753943327
973	2	3	1	1	0	1	1	0	0	1	3.229335983	0	0	0	0	0	0	0	1268.993391	0	0	1	1	0.862322207
974	2	2	4	1	3	1	1	3	1	1	2.624664263	2	0	0	0	0	0	0	735.2717151	0	0	1	0	1.330535007
975	2	1	1	1	0	1	1	0	0	4	1.922631556	0	0	0	1	0	0	0	1324.19548	0	0	0	1	0.434129523
976	1	3	7	4	6	1	1	6	4	2	1.178937754	2	0	0	0	1	0	0	858.8563164	0	0	0	1	1.064212311
977	2	2	3	1	2	1	2	1	0	1	5.230816578	0	0	0	0	0	0	0	1327.177825	0	0	0	1	0.705444144
978	2	2	1	0	0	1	1	0	0	1	2.640850103	0	0	0	1	0	0	0	444.433003	0	0	0	0	1.026674519
979	2	1	4	2	2	2	2	1	0	1	2.25788006	0	0	1	0	0	0	0	782.848968	0	1	0	1	1.007122335
980	1	1	3	1	3	0	1	1	0	4	1.708850083	1	0	1	0	0	1	0	1337.482342	0	2	0	1	1.389595341
981	1	2	1	0	1	0	1	0	0	3	3.022845703	0	0	0	0	0	0	0	920.4013791	0	0	0	1	0.985253321
982	2	2	7	1	4	3	4	0	0	3	5.002872217	4	0	0	0	0	1	6	20204.63859	0	1	1	1	0.801076466
983	2	1	2	1	0	2	1	1	0	1	2.039888702	0	0	0	0	0	0	0	279.8242853	1	1	0	0	0.912680542
984	2	3	2	3	2	0	2	0	0	2	1.732462211	0	0	0	0	0	0	1	21395.00783	0	0	1	1	1.181780016
985	1	1	3	0	2	1	1	2	0	4	2.845332987	0	0	0	0	1	0	0	129.4632191	1	0	0	0	1.381446597
986	1	1	1	1	0	1	1	0	0	1	1.23226672	0	0	0	1	0	0	0	823.8662713	0	0	0	0	0.584752559
987	2	3	1	2	1	0	1	0	0	1	5.42547126	0	0	1	0	0	0	0	888.8771925	1	0	1	1	1.340742569
988	2	2	4	1	2	2	1	2	1	3	4.193729771	1	1	0	0	0	1	1	28386.04284	0	2	0	0	0.567661931
989	2	2	1	1	0	1	1	0	0	4	1.361566056	0	1	0	1	0	0	0	772.954838	1	0	0	1	0.587855022
990	2	3	3	1	1	2	1	1	0	4	2.17926721	1	0	0	1	0	1	0	250.1872185	0	2	0	1	0.635647766
991	2	3	1	3	1	0	1	0	0	4	2.820462906	0	0	0	1	0	0	0	297.3339596	0	0	0	1	0.953174001
992	2	1	2	0	0	2	1	1	0	1	1.695961852	0	0	0	0	1	0	0	1037.067743	0	1	0	0	1.025510422
993	2	1	4	0	4	0	4	0	0	1	1.45347596	0	1	1	1	0	0	0	954.1462141	1	0	0	0	0.929322131
994	1	3	4	1	1	3	1	3	1	4	5.71896637	0	0	0	0	0	0	0	501.3321511	0	1	0	1	1.146201609
995	2	3	1	2	1	0	1	0	0	4	1.679182398	0	0	0	0	0	0	0	31922.32806	0	0	0	0	0.555897824
996	2	1	4	0	0	4	2	2	1	1	2.146512041	2	0	0	1	0	0	1	9488.739974	0	1	0	0	1.403399483
997	2	3	1	3	0	1	1	0	0	1	1.824706056	0	0	1	0	0	0	0	1052.105148	0	0	0	1	0.714748312
998	2	1	4	2	1	3	1	2	0	3	2.826937803	1	1	1	0	0	1	1	37550.91103	0	2	0	0	0.706634647
999	2	3	4	2	2	2	1	1	0	1	2.339190984	1	0	0	0	0	0	2	1310.998428	0	3	0	1	0.420733829
1000	2	1	5	0	4	1	1	4	3	1	1.210568844	0	1	0	0	0	0	0	20874.8077	0	0	0	1	0.950719473
1001	1	2	3	2	1	2	2	0	0	4	1.58515859	1	0	0	0	0	1	0	1300.168114	0	2	1	1	1.078545536
1002	2	2	3	0	2	1	2	0	0	4	7.180275418	0	0	1	1	0	0	0	14709.68816	0	0	0	1	0.980998599
1003	2	1	4	2	4	0	4	0	0	3	1.553056753	2	1	0	1	0	0	0	32962.01208	0	0	0	0	0.820465665
1004	2	2	2	1	0	2	1	0	0	4	3.147745878	0	1	0	1	0	1	1	570.5291292	0	1	0	0	0.877845568
1005	2	2	4	1	1	3	3	0	0	1	1.939295529	1	0	0	0	0	1	0	915.3126918	0	0	0	0	1.256840629
1006	2	2	1	1	1	0	1	0	0	4	1.069190129	0	0	0	0	0	0	0	217.3603619	0	0	0	1	1.36205373
1007	1	3	3	1	1	2	1	0	0	1	2.224524861	0	0	0	1	1	0	2	1085.839767	1	0	1	0	1.060458268
1008	2	2	3	1	2	1	2	0	0	4	2.711693487	0	0	0	1	1	1	0	23160.62634	0	2	0	1	1.091465604
1009	2	1	2	1	1	1	1	0	0	4	0.871883646	0	0	0	1	0	1	0	1466.143165	0	0	0	0	0.741926685
1010	2	3	1	1	1	0	1	0	0	1	2.767380345	0	0	0	0	0	0	0	980.6067048	0	0	0	1	1.262360421
1011	2	3	4	1	3	1	2	2	0	1	1.070942877	2	1	0	0	0	0	1	1036.530044	0	0	0	1	1.266780392
1012	2	1	4	0	3	1	1	3	2	3	5.799540938	2	0	0	0	0	0	0	223.6892556	0	1	0	0	1.14314843
1013	2	3	3	1	2	1	3	0	0	2	1.06417926	0	1	0	1	0	0	0	5347.431539	0	1	1	1	1.350508848
1014	1	1	2	2	2	0	1	0	0	4	5.314706	0	0	0	0	1	0	1	323.8470028	1	0	0	1	1.081257018
1015	2	1	1	0	0	1	1	0	0	1	6.929927271	0	0	0	0	0	0	0	119.9414236	0	0	0	0	0.606894296
1016	2	2	4	0	3	1	1	1	0	3	1.229618402	1	0	0	0	0	1	0	19448.08258	0	3	1	1	0.418703989
1017	2	1	2	0	1	1	1	1	0	4	1.170527953	0	0	0	0	0	0	0	664.1739096	0	1	0	0	0.411453755
1018	2	2	1	0	0	1	1	0	0	1	5.71865109	0	0	0	0	0	0	0	1466.598613	1	0	0	1	1.139434069
1019	2	1	6	1	6	0	1	4	2	4	2.618717139	0	0	0	0	1	0	0	593.4667126	0	0	0	0	1.239482821
1020	2	1	2	2	1	1	1	1	0	1	5.809152974	0	1	1	0	0	0	0	470.1309706	1	0	1	0	0.515774985
1021	2	1	3	0	1	2	1	2	1	1	2.542282563	0	0	0	0	0	0	0	13248.84722	0	1	0	0	0.484920024
1022	1	2	3	1	1	2	3	0	0	1	1.263204881	1	1	0	0	1	0	0	595.0393866	0	1	1	0	1.105751015
1023	2	3	1	1	0	1	1	0	0	4	6.316880123	0	1	0	0	0	0	0	1236.397686	0	0	0	1	0.846366102
1024	2	1	1	1	1	0	1	0	0	4	1.171592255	0	0	0	0	0	0	0	1404.426377	1	0	0	0	0.4929433
1025	1	3	1	4	1	0	1	0	0	4	2.602483728	0	1	0	1	0	0	0	20243.36166	1	0	0	1	1.080231302
1026	2	1	4	0	1	3	1	3	0	1	2.492097197	1	0	0	1	0	0	0	826.7986927	0	2	0	0	1.031773506
1027	2	2	3	2	1	2	1	2	0	4	1.578597824	0	0	0	0	0	0	0	31156.94883	0	2	0	0	0.874948236
1028	1	1	1	2	1	0	1	0	0	4	2.014373298	0	0	0	0	0	0	0	998.9664992	0	0	0	1	1.257237084
1029	2	3	3	2	3	0	2	1	0	1	2.175884065	0	1	0	1	0	0	0	991.0133191	0	1	1	1	0.596207692
1030	1	2	2	1	1	1	1	1	0	3	2.318013361	0	0	0	1	0	0	0	864.9485594	1	1	0	0	1.072620197
1031	2	1	4	1	3	1	2	2	1	2	2.418202988	2	0	0	0	1	0	0	1064.358141	0	2	0	0	1.352924357
1032	2	1	1	2	1	0	1	0	0	2	2.477867296	0	0	0	0	1	0	0	773.470666	0	0	0	0	0.683377738
1033	2	1	3	2	2	1	1	0	0	4	2.900963765	1	0	0	0	0	1	0	484.568689	0	0	0	0	0.512704576
1034	2	1	2	2	0	2	1	1	0	3	1.953847072	0	1	0	1	0	0	0	802.5895599	0	1	1	0	1.173017779
1035	2	1	3	0	1	2	3	0	0	2	1.733404821	1	0	0	1	0	0	0	205.0081794	0	0	0	0	0.504571717
1036	2	2	1	2	1	0	1	0	0	1	2.793140232	0	1	0	0	1	0	0	1344.126053	0	0	0	1	0.559469789
1037	1	2	2	2	2	0	1	0	0	4	2.107600101	0	0	0	1	1	0	0	1141.411478	1	1	0	1	0.615740905
1038	1	3	6	2	3	3	1	4	0	4	4.864256153	2	0	0	0	0	1	0	1126.087149	1	1	0	1	1.33808061
1039	2	2	6	1	4	2	5	1	0	1	1.622082287	3	0	0	0	1	0	0	3380.558007	0	0	0	1	0.856455114
1040	2	1	4	1	2	2	4	0	0	1	2.70812039	1	1	0	1	0	0	0	28672.13904	0	1	0	0	1.348077152
1041	2	2	1	2	1	0	1	0	0	1	2.037265587	0	0	0	0	0	0	0	30883.29964	0	0	1	0	0.941387878
1042	2	3	1	1	0	1	1	0	0	1	1.247689302	0	0	0	0	0	0	0	896.6362092	0	0	0	1	0.739872807
1043	2	1	7	1	3	4	1	6	0	4	2.918472132	0	1	0	0	0	0	0	25318.1838	0	4	0	1	0.854496594
1044	2	3	3	3	2	1	2	0	0	1	1.264875494	0	1	0	0	0	1	0	16764.06011	0	2	1	0	0.619871561
1045	2	1	1	0	1	0	1	0	0	1	1.061496386	0	0	0	0	0	0	0	227.1870608	0	0	0	1	1.243200997
1046	2	3	3	1	1	2	2	1	0	2	1.307799453	1	0	0	1	1	0	0	29787.65441	1	0	0	1	0.996944855
1047	2	1	1	2	1	0	1	0	0	4	5.316870506	0	0	0	0	0	0	0	30452.64929	0	0	0	0	0.976687381
1048	2	3	1	1	0	1	1	0	0	3	2.091420031	0	1	0	1	0	0	0	170.4456252	1	0	1	0	0.640716313
1049	1	1	3	1	2	1	1	0	0	1	0.935349722	0	1	0	0	1	1	2	211.5328506	1	0	0	0	1.041006148
1050	2	2	4	0	1	3	3	1	0	4	2.563059118	1	0	0	1	0	0	0	938.9415154	0	3	1	0	1.072537156
1051	1	2	3	1	1	2	1	2	1	4	1.336337876	1	0	0	0	0	0	0	582.6124907	0	0	1	1	1.036548914
1052	1	1	4	0	4	0	2	2	1	2	1.865434603	2	1	0	0	1	0	0	553.5730997	0	0	0	0	0.584084866
1053	1	2	3	2	1	2	1	2	0	2	5.564493493	1	1	0	0	1	0	0	17664.18494	0	0	0	1	0.401538345
1054	2	2	2	0	2	0	1	1	0	1	2.56044506	0	0	0	0	0	0	0	1061.495191	0	0	0	1	1.293499271
1055	2	2	5	1	0	5	1	4	1	1	1.829467419	2	0	0	0	0	0	0	594.3810389	0	1	0	1	0.848612777
1056	2	2	2	2	1	1	2	0	0	4	2.004499875	0	0	0	1	0	0	0	606.8691427	0	0	0	0	0.808101324
1057	2	1	4	0	3	1	1	0	0	4	2.258624387	2	0	0	0	1	1	0	342.3904907	1	0	0	0	0.419303428
1058	2	2	2	1	0	2	1	1	0	1	2.250258172	0	0	0	0	0	0	0	1079.990112	0	0	0	1	1.054824945
1059	1	1	1	1	1	0	1	0	0	3	1.323432495	0	0	0	0	0	0	0	117.7931813	0	0	0	0	0.623937348
1060	1	1	2	0	1	1	1	1	0	1	3.092656706	0	0	0	1	0	0	0	21057.01166	0	0	0	0	1.336010214
1061	2	1	2	1	0	2	1	0	0	4	2.339116924	0	1	1	0	0	1	0	697.052265	0	0	0	0	0.696205247
1062	1	1	3	1	1	2	1	2	0	1	2.997286668	1	0	0	0	0	0	0	718.2065487	0	2	0	0	0.720332998
1063	2	2	6	0	5	1	2	4	3	1	2.574897804	2	0	0	0	0	0	0	527.7118423	0	1	0	1	0.874419818
1064	2	3	3	3	1	2	1	2	1	1	1.491762888	0	0	0	0	0	0	0	9842.646861	0	1	0	1	0.68751055
1065	2	1	1	2	0	1	1	0	0	4	1.212041823	0	0	0	0	0	0	0	454.6612201	0	0	0	0	1.222241257
1066	2	1	1	1	0	1	1	0	0	1	1.025043915	0	0	0	0	0	0	0	26332.37974	1	0	0	0	0.970136313
1067	1	2	2	1	1	1	2	0	0	4	1.625850926	0	1	0	0	0	0	1	879.3174367	0	1	0	0	1.06261436
1068	1	1	5	0	3	2	3	0	0	4	2.905739653	0	1	0	1	0	0	3	740.2062805	0	3	0	0	1.244814883
1069	2	1	4	1	2	2	1	3	1	3	2.551445266	2	0	0	0	0	0	0	204.4932907	0	1	0	0	1.377233296
1070	1	2	1	1	1	0	1	0	0	3	2.681121564	0	0	0	0	1	0	0	1267.53445	0	0	0	0	0.994932272
1071	2	2	1	0	1	0	1	0	0	2	2.36841089	0	0	0	0	0	0	0	1129.218937	0	0	1	1	0.919548489
1072	2	2	4	1	1	3	1	0	0	1	5.810596448	0	0	0	1	0	1	0	49.004683	1	2	1	1	1.194219067
1073	1	2	3	0	2	1	2	1	0	1	2.186022692	1	0	0	0	0	0	0	985.3859566	0	0	1	1	1.246127185
1074	2	1	4	1	1	3	2	2	1	1	4.638353231	1	0	0	1	0	0	0	793.5731498	1	0	0	0	1.23614904
1075	2	2	4	0	0	4	1	1	0	1	2.663033314	2	0	0	0	0	1	0	90.53181642	0	0	0	1	1.296663164
1076	2	1	1	1	1	0	1	0	0	4	2.373753614	0	0	1	0	1	0	0	20329.62859	0	0	0	0	0.459712574
1077	2	2	3	0	1	2	1	0	0	4	2.035268179	1	1	0	0	0	1	2	21690.23578	1	1	1	1	1.285262134
1078	1	1	2	0	1	1	2	0	0	4	1.709804973	0	1	0	0	0	0	0	848.1702966	0	0	0	0	1.119828975
1079	2	1	2	2	2	0	1	1	0	1	1.842629855	0	0	0	0	0	0	0	722.8063361	0	1	0	0	0.878249585
1080	1	1	2	1	0	2	1	0	0	4	2.65985943	0	0	0	0	1	1	0	7168.040905	0	0	0	0	1.129887777
1081	2	1	1	0	0	1	1	0	0	1	2.337858992	0	0	0	0	0	0	0	902.1138789	0	0	0	1	1.028285376
1082	1	1	5	1	5	0	1	0	0	1	1.513869473	1	0	0	0	0	1	3	1151.191794	0	3	0	0	0.612059495
1083	2	2	2	0	2	0	1	1	0	4	1.594258534	0	0	0	1	0	0	0	591.1302833	0	0	0	1	1.286577041
1084	2	1	1	1	0	1	1	0	0	1	2.270033987	0	1	0	0	0	0	0	32214.8334	0	0	0	1	1.123615341
1085	2	2	3	1	1	2	3	0	0	4	2.425899434	0	0	0	0	0	0	0	16709.29145	0	1	1	1	0.458956772
1086	2	1	2	0	1	1	1	1	0	1	2.737217713	0	0	0	1	0	0	0	971.2964974	0	1	0	0	1.089395902
1087	1	2	4	2	4	0	2	2	0	3	4.648493803	2	0	0	0	1	0	0	9349.040308	1	1	0	0	0.758009464
1088	2	1	4	1	2	2	2	2	1	4	6.567967663	0	1	0	0	1	0	0	1181.22638	1	2	0	0	1.359258636
1089	2	2	2	1	0	2	1	1	0	4	1.405325663	0	0	0	0	0	0	0	343.6473466	0	0	0	0	0.973925469
1090	2	1	1	0	1	0	1	0	0	3	2.5311066	0	1	0	0	1	0	0	734.0329246	0	0	0	0	0.964160289
1091	2	1	4	0	0	4	1	2	0	4	2.268065896	0	0	0	0	0	0	0	614.9085461	0	3	0	0	0.934403532
1092	2	2	3	1	2	1	3	0	0	4	2.352978033	0	0	0	1	0	0	2	824.9068997	0	0	0	1	0.678434306
1093	2	1	1	2	1	0	1	0	0	4	1.960895277	0	1	0	0	1	0	0	8756.945877	0	0	1	0	1.327648729
1094	1	3	4	1	2	2	1	3	1	1	2.199633517	1	0	0	1	0	0	0	26053.20652	1	2	1	0	0.669263332
1095	1	2	2	1	1	1	2	0	0	2	5.246309319	0	0	0	1	0	0	1	1352.451786	0	0	0	1	1.059570379
1096	2	1	3	0	2	1	1	1	0	4	4.758842102	1	1	0	0	0	1	0	271.6584168	0	1	0	1	0.408559296
1097	2	1	1	2	1	0	1	0	0	3	2.776434837	0	1	0	1	0	0	0	862.846446	0	0	0	0	0.462834597
1098	2	3	4	2	3	1	1	3	2	1	1.260420508	2	1	0	0	1	0	0	28672.58968	1	0	1	1	0.536402819
1099	2	1	1	2	1	0	1	0	0	4	2.008997206	0	0	0	0	1	0	0	18668.66784	0	0	0	0	1.139722048
1100	2	1	2	1	2	0	1	1	0	3	1.388681611	0	0	0	1	1	0	0	14455.33455	0	0	0	0	0.855917979
1101	2	1	2	2	1	1	1	1	0	4	1.763254932	0	0	0	0	0	0	0	870.6898731	0	0	0	0	0.915559191
1102	2	2	4	2	2	2	2	2	0	4	6.107778089	0	0	0	0	0	0	1	26306.66969	0	1	1	1	0.636452156
1103	2	1	4	1	2	2	1	1	0	3	6.467571299	1	1	0	0	0	0	0	956.9093129	1	0	0	0	0.668124823
1104	2	2	4	1	3	1	1	2	1	1	2.490856666	1	0	0	0	0	1	0	649.6651117	0	1	0	0	1.151432921
1105	1	1	4	1	3	1	2	2	0	3	2.200979585	1	0	0	0	0	0	1	1140.793054	1	2	0	0	0.646887627
1106	2	2	1	2	0	1	1	0	0	1	2.32948953	0	1	0	0	1	0	0	723.1391756	0	0	0	0	1.232086244
1107	1	1	4	1	3	1	1	2	0	4	2.497268956	2	1	0	1	0	0	0	540.9439715	0	3	0	1	0.609160787
1108	2	1	1	1	0	1	1	0	0	1	2.014968085	0	0	0	1	0	0	0	505.8210565	0	0	0	0	1.318506547
1109	2	1	3	1	1	2	1	1	0	3	1.257149095	0	0	0	0	0	0	1	15297.85287	1	1	0	0	0.526292425
1110	2	2	3	1	2	1	1	0	0	1	2.612915079	0	0	0	0	1	0	2	601.9002929	0	2	0	0	0.686056462
1111	1	1	2	0	1	1	2	0	0	1	1.565862172	0	0	0	0	0	0	0	22063.27658	1	0	0	1	0.553566466
1112	2	1	2	2	1	1	1	1	0	1	1.624883961	0	0	0	0	1	0	0	1281.117406	1	1	0	0	1.381591854
1113	2	3	4	1	0	4	1	3	2	1	1.600312364	0	0	0	1	0	0	0	966.6165138	1	1	1	1	0.470065807
1114	2	2	4	1	1	3	1	2	1	1	2.273973119	0	0	0	1	0	1	1	665.8707928	1	0	1	0	0.854902409
1115	2	3	4	1	3	1	3	0	0	4	2.447869659	2	0	0	0	0	1	0	620.8520752	1	2	0	1	0.901037796
1116	2	1	5	1	5	0	3	0	0	4	2.095790794	3	0	0	0	0	0	0	23856.75601	0	2	0	1	0.575390027
1117	1	1	3	0	2	1	2	0	0	4	1.278190142	1	0	0	0	0	1	2	865.3923598	0	2	0	0	1.399507721
1118	2	2	2	2	1	1	1	1	0	4	2.611253411	0	0	0	1	1	0	0	1125.513075	0	1	0	0	0.943474068
1119	2	2	1	0	1	0	1	0	0	1	2.167490342	0	0	0	1	1	0	0	1015.613518	0	0	0	0	0.997758434
1120	1	2	2	2	0	2	1	0	0	3	6.040121176	0	0	1	0	0	0	0	1122.284592	0	0	1	0	0.595785921
1121	2	1	3	0	2	1	2	1	0	1	1.152972446	0	0	0	0	0	0	0	1401.129541	0	1	0	0	0.487484474
1122	2	1	3	0	3	0	1	0	0	1	1.84122897	1	0	0	0	0	0	0	1026.2245	1	1	0	0	1.34892856
1123	2	3	2	2	2	0	1	1	0	1	2.693788844	0	0	0	0	1	0	0	1041.444046	0	0	1	1	1.287594934
1124	2	1	1	0	0	1	1	0	0	4	6.767092895	0	1	0	0	0	0	0	1052.230566	0	0	0	0	0.723055506
1125	2	1	2	2	1	1	1	0	0	4	1.855032816	0	0	0	0	0	1	0	1063.380825	1	0	0	0	0.809374804
1126	1	3	3	4	1	2	3	0	0	4	1.540246357	0	1	1	0	0	0	0	1351.800082	0	1	1	1	1.148153905
1127	2	2	2	2	1	1	1	1	0	4	2.148712712	0	1	0	1	0	0	0	699.3396141	0	0	0	1	1.022854262
1128	1	2	7	1	4	3	1	1	0	2	0.963062834	5	0	0	1	1	0	5	461.9493415	0	0	0	1	1.319708861
1129	1	2	5	1	4	1	1	4	1	3	2.489807539	1	1	0	0	0	0	0	871.3137873	0	3	0	0	1.013651142
1130	1	3	3	2	0	3	2	1	0	2	1.349553448	1	1	0	1	0	0	0	558.6056492	0	2	0	1	1.080401832
1131	2	2	3	1	0	3	1	2	1	4	2.396179616	0	1	0	0	0	0	0	27022.12632	0	0	1	1	0.974438051
1132	2	2	2	0	0	2	1	1	0	1	1.086713081	0	0	0	0	1	0	0	32834.77807	0	0	0	0	0.88879465
1133	1	3	1	4	0	1	1	0	0	1	1.550966055	0	0	0	1	0	0	0	1003.554671	1	0	0	1	0.659795658
1134	2	1	2	2	2	0	1	1	0	4	2.128278948	0	1	0	0	0	0	0	25573.72052	0	0	1	0	1.146403323
